acoustic,acoustic guitar,aggressive,altered with effects,alternative,ambient sounds,angry,arousing,backing vocals,bass guitar,boring,calming,catchy,changing energy,cheerful,classic rock,cleaning the house,cold,constant energy,country,danceable,depressed,distorted electric guitar,driving,drum machine,drum set,electric,electric guitar,electronica,emotional,emotional vocals,energy,exciting,fast,female lead vocals,folk,forget,going to sleep,hanging with friends,happy,heavy,heavy beat,high pitched,indifferent,jazz,light,light beat,lighthearted,like,low energy,major,male lead vocals,mellow,metal,minor,morose,negative,negative feelings,normal,not angry - agressive,not calming,not happy,not likeable,not recommended,not sad,party,piano,pleasant,pop,positive,positive feelings,powerful,r&b,recommended,recording quality,relax,rock,romantic,rough,sad,sampler,sequencer,slow,soft rock,strong,studio recording,studying,synthesized,synthesizer,tender,touching,undanceable,unpleasant,unromantic,uptight,vocal harmonies,weak
0.44599023,0.018702826,0.0147330975,0.11098221,0.12600525,0.0009507586,0.07266977,0.3306889,0.2749229,0.23345537,0.15022747,0.012680318,0.20381655,0.017708424,0.056139827,0.25986096,0.026004177,0.018795034,0.23176402,0.03142166,0.106565885,0.32317075,0.026323503,0.29187047,0.010138261,0.8357793,0.9457205,0.071775936,0.012810204,0.09792181,0.08435592,0.7682593,0.18391035,0.5731141,0.04118191,0.0031913742,0.12906508,0.0067780926,0.0078319805,0.13417885,0.108153164,0.32853258,0.014517565,0.3128403,0.00022990444,0.025622685,0.034597784,0.06926749,0.06793604,0.028588777,0.15776071,0.92096883,0.0289492,0.008865119,0.0022726203,0.1805845,0.11486926,0.047650088,0.7864171,0.7947424,0.90054315,0.024536107,0.08739467,0.12610589,0.590109,0.006829386,0.021765862,0.0877931,0.019047251,0.16653016,0.5197105,0.25630876,0.0019164254,0.12813222,0.7016501,0.008158841,0.47904944,0.006995884,0.58638716,0.033688363,0.007519017,0.02476536,0.12084061,0.030631756,0.058480456,0.9864905,0.012270385,0.1564163,0.038049918,0.01583375,0.010311916,0.6230833,0.086843066,0.6474834,0.5035492,0.04405213,0.040225457
0.6526968,0.0057499954,0.00029654204,0.0025311026,0.035809495,0.00145982,0.004878991,0.069170766,0.10448351,0.23891953,0.108810805,0.03958946,0.30779424,0.005499749,0.04274907,0.088962585,0.009115847,0.026664646,0.1726676,0.005404662,0.057528615,0.119335085,0.0041014208,0.3113654,0.0038623158,0.64089245,0.7675566,0.06064553,0.008226231,0.08053574,0.05887129,0.75181603,0.11544687,0.23917365,0.03087624,0.0012519569,0.10510966,0.0075473525,0.003670878,0.14225347,0.12847252,0.05197508,0.013347659,0.33517846,0.00087429443,0.0062024295,0.049353123,0.05930619,0.08541412,0.14986819,0.17764838,0.79357123,0.058451716,0.0028477218,0.0032090445,0.14666536,0.13066967,0.015535078,0.8332582,0.91305214,0.21786234,0.009267694,0.014499375,0.053234283,0.585416,0.011910252,0.057610814,0.1917476,0.005737423,0.25450385,0.48805037,0.17088857,0.0042256503,0.025473434,0.5669116,0.023214748,0.05386566,0.0040168623,0.5959165,0.020598702,0.0053616026,0.0019467479,0.15844637,0.008710688,0.02838315,0.98993486,0.0017776976,0.18375346,0.03872829,0.013414623,0.016873652,0.521593,0.024886495,0.5279638,0.11227491,0.037402987,0.05787525
0.60689104,0.012984794,0.004139311,0.020643925,0.08953721,0.0024167842,0.020357957,0.15390174,0.16908556,0.32384107,0.11549252,0.048506986,0.22450952,0.012268923,0.040383905,0.13254073,0.01435015,0.032439716,0.24607502,0.022001944,0.07122195,0.23105747,0.008987786,0.25449437,0.0066393167,0.7238809,0.84123284,0.11886025,0.015081118,0.117274374,0.074934274,0.62730545,0.08971996,0.46824002,0.033594638,0.0033517708,0.1086048,0.013149006,0.007038162,0.14217255,0.12690222,0.09385418,0.0159029,0.27930304,0.0007351832,0.0140654,0.06351145,0.09436265,0.11784351,0.07565864,0.16542329,0.853831,0.056583885,0.0075518643,0.0033054827,0.21162416,0.12881294,0.037678123,0.7878933,0.7718391,0.5451002,0.01623453,0.04139716,0.07672279,0.5224522,0.01170248,0.080316596,0.1511693,0.0132421665,0.2258937,0.41938737,0.10387818,0.0062241117,0.06116878,0.52683383,0.01468202,0.20383623,0.0070275264,0.6516657,0.04885051,0.0139148515,0.012978275,0.16773388,0.0139468415,0.034976147,0.9796165,0.0063929837,0.16696441,0.055535093,0.018908821,0.016827391,0.56000715,0.046218693,0.5974138,0.25214547,0.06732796,0.08057132
0.4804244,0.009304363,0.000105293024,0.000586724,0.0029524977,0.0018419779,0.0048367213,0.017955301,0.01810498,0.019701103,0.28493804,0.0053806338,0.073638804,0.0024678514,0.0030092273,0.046303395,0.015221537,0.0030988571,0.060255397,0.014015265,0.11419478,0.035302695,0.0004801892,0.20496994,0.00059165986,0.4028772,0.6460666,0.0052408623,0.0009415398,0.015700886,0.0859024,0.49925867,0.1420767,0.12690187,0.017209543,1.7640368e-05,0.011397377,0.0025198525,0.00023184794,0.10435002,0.30524367,0.003917041,0.0048715556,0.10158586,0.00011872128,0.004034583,0.017529197,0.021863448,0.102094196,0.15516989,0.114009015,0.9155513,0.009611981,0.00013360169,0.0011849406,0.08322797,0.07135445,0.0014897671,0.4054457,0.7578934,0.31172243,0.009746183,0.013965083,0.047386803,0.18014035,0.008968359,0.012480763,0.03454132,0.006723757,0.30188003,0.69135857,0.04121414,0.0021461037,0.04965274,0.3519572,0.0049121627,0.19191156,0.02292286,0.8112362,0.0033577045,0.0010691126,0.0010368382,0.13457677,0.0013711178,0.004616121,0.99541664,0.00019174094,0.42559686,0.018655429,0.0063388282,0.02823841,0.396407,0.06143546,0.061397173,0.19809222,0.003321804,0.04541057
0.9814528,2.0865307e-05,0.0029587366,5.7871154e-07,0.006643107,0.00012853267,0.0001078299,0.54474425,0.007817479,0.47171256,0.8765559,0.028698226,0.023774011,1.9836676e-05,0.05264683,2.1223692e-05,1.1923385e-05,0.00011109669,0.46864706,0.06502812,5.9539807e-06,0.14652343,0.015170239,0.019832006,0.0002727729,0.108668864,0.66456676,1.31277475e-05,0.0002910688,0.00016673177,0.020861993,0.0059620207,0.0001458897,0.38909185,0.008950678,8.997584e-06,0.0089294305,0.009918042,0.0021642717,0.35977805,0.0034537418,0.0059466083,0.00029440646,0.0040175756,2.3034108e-06,0.0014154265,0.7597698,0.4789198,0.0021144494,0.84797335,5.0278988e-05,0.63138616,0.039430294,0.00019753446,4.42673e-05,0.065531954,0.70377636,0.00019279028,0.95571077,0.96955574,0.020816373,0.16327699,6.575162e-05,0.0015126278,0.020782653,0.00014109645,0.0483442,0.9870882,0.00040237207,0.00043349472,0.00030074565,0.034407966,0.0011972425,0.0024366817,0.88899213,0.53773475,0.14535223,0.032963514,0.45469776,0.000101090125,0.0070097176,0.00026981902,0.8819471,0.008315008,1.564753e-05,0.99992716,0.00020273261,0.48335898,0.00015440209,0.0010258651,0.084946394,0.8412164,0.000343671,0.021891413,0.7911851,0.0057386556,0.034461077
0.5594274,0.004662396,0.000493757,0.007959766,0.04112712,0.0045786127,0.0041172,0.117391884,0.08000347,0.24119437,0.13192125,0.05470181,0.23248063,0.0025627448,0.031870082,0.05980255,0.00768244,0.03905205,0.28843823,0.015204242,0.043629393,0.08522417,0.003956717,0.26772913,0.0041833185,0.40786102,0.6544242,0.02208923,0.005630436,0.06688618,0.09283079,0.35692304,0.07146644,0.22465132,0.027463034,0.0018872056,0.17642063,0.010876448,0.0037671833,0.17736825,0.20516214,0.026601082,0.004904279,0.20035234,0.001762868,0.024455402,0.0811065,0.04541375,0.122035354,0.21285394,0.088538505,0.7581582,0.12512843,0.0023312266,0.0019949188,0.11581088,0.13256645,0.011864855,0.84282357,0.89533764,0.16802049,0.011766898,0.024534166,0.030518241,0.6542708,0.031879395,0.10800003,0.24657622,0.009337537,0.10539232,0.5155493,0.042264417,0.006188689,0.017283533,0.55214745,0.028177526,0.07619729,0.007969463,0.64126533,0.023458594,0.004697017,0.0022892253,0.30357885,0.009893033,0.01591494,0.95616615,0.0017264722,0.23589873,0.062268686,0.013024706,0.014757165,0.6828123,0.01753374,0.4571901,0.105994,0.031284645,0.06963971
0.5167524,0.012652779,0.002026898,0.020888342,0.086202115,0.0011647979,0.016709954,0.16418615,0.21344188,0.24358751,0.11980502,0.02302456,0.24813545,0.007954737,0.07116039,0.1336042,0.014511823,0.031665336,0.20872359,0.014946062,0.067037195,0.118376374,0.020727089,0.28324676,0.009465337,0.79240024,0.86862904,0.087620586,0.011223734,0.09431453,0.05616445,0.78021485,0.1899106,0.3065972,0.044645987,0.0026250288,0.112484284,0.006318959,0.008118275,0.19303937,0.103169136,0.13492846,0.017522309,0.36585963,0.00025618201,0.016934121,0.032168817,0.072169,0.08453125,0.042097364,0.20628907,0.8691897,0.038668558,0.0073898337,0.0034766425,0.18389393,0.10564233,0.031198675,0.81666505,0.8352292,0.64127094,0.022949671,0.043195486,0.07481722,0.6712984,0.006327345,0.033276618,0.14869075,0.013347189,0.17517893,0.49861678,0.2346186,0.002884458,0.064873405,0.5761728,0.011454749,0.16651455,0.0031772826,0.5828666,0.040382765,0.0064732656,0.00968587,0.12141501,0.034145735,0.060023487,0.985704,0.0054361806,0.15570392,0.082492895,0.019990228,0.009608199,0.5086885,0.047203388,0.63547593,0.30911916,0.038938552,0.048890915
0.72945327,0.0057190754,0.00097265927,0.003131357,0.025095044,0.0003629833,0.0054199086,0.06987199,0.071172416,0.3066242,0.06391618,0.031545147,0.16442093,0.0035587954,0.017149933,0.072904386,0.0030636222,0.024952445,0.1881366,0.009286149,0.06468012,0.16670136,0.00648511,0.20064281,0.0027620015,0.7283505,0.8477695,0.061041825,0.006094624,0.07553886,0.021389918,0.6080962,0.107984915,0.26414195,0.0429034,0.00080165116,0.06907539,0.0054764976,0.0028942614,0.11722896,0.080633394,0.030784931,0.005698297,0.29187146,0.00022364546,0.0086498195,0.0500493,0.034449503,0.053093616,0.03181909,0.08412546,0.88278425,0.028257867,0.0029116247,0.0015696305,0.20834325,0.08321986,0.015964791,0.88415945,0.7127262,0.41987538,0.0060724,0.018845474,0.03686359,0.48947334,0.0045108804,0.082492374,0.16115095,0.008256407,0.30015054,0.3247362,0.068534754,0.0023817976,0.029490529,0.61913264,0.008542731,0.10091786,0.003984478,0.72438836,0.023120346,0.008589719,0.0044703446,0.14838623,0.008626457,0.010514719,0.9961832,0.003549062,0.07525719,0.018726941,0.006067662,0.009952917,0.5623467,0.01879072,0.52713037,0.13625793,0.030887209,0.046272527
0.5788719,0.009498424,0.00094043755,0.007838711,0.06319919,0.0013348814,0.0075955684,0.12339382,0.099992074,0.2895413,0.09750659,0.04458632,0.34166458,0.006637452,0.060733907,0.13302694,0.011680804,0.038865414,0.20308237,0.009301823,0.06574593,0.1399958,0.008798225,0.29533106,0.0055821775,0.69023454,0.80005026,0.06338222,0.008968117,0.106838055,0.06457736,0.76323533,0.14508814,0.25103462,0.04003091,0.00214133,0.11828403,0.010291186,0.0066125668,0.15723006,0.12230218,0.06973297,0.020980895,0.29076558,0.00094373844,0.014035324,0.05231745,0.07168515,0.07207891,0.101033695,0.19372615,0.86505866,0.07439203,0.0050694244,0.004315489,0.15638635,0.15484287,0.03453468,0.85596573,0.86259055,0.27502704,0.014212213,0.023765184,0.05530481,0.609662,0.013115813,0.08203829,0.16103026,0.008326654,0.2308435,0.4604936,0.19632396,0.0042053857,0.028608056,0.5974765,0.025255216,0.08301646,0.0041227685,0.57778215,0.02678829,0.0068613603,0.0042017866,0.11517925,0.020129042,0.03841871,0.98749393,0.004695791,0.17100446,0.041574884,0.011864553,0.01735155,0.5190568,0.027691955,0.59631264,0.13691331,0.043769646,0.04545456
0.74862856,0.00039605875,0.00067660457,0.00049189344,0.006293295,0.0105653135,0.0020150247,0.37873256,0.018979967,0.649552,0.34244987,0.31096208,0.103674255,0.00030922005,0.05315041,0.008872625,8.218489e-05,0.00423484,0.5031332,0.07235467,0.00035593403,0.65837747,0.012131399,0.038848337,0.00051639235,0.16429251,0.44137642,0.00057112076,0.015755748,0.008395164,0.15391704,0.029686974,0.0009281359,0.54425865,0.03414179,0.00028545017,0.032007705,0.019729586,0.0049040257,0.047793582,0.10255229,0.040960874,0.00031433126,0.009851582,5.4216005e-05,0.0045063347,0.1806546,0.15729843,0.0044442257,0.66286695,0.0012401786,0.4448728,0.5579193,0.0011904644,0.0057925247,0.4537752,0.28836071,0.0021007115,0.23147598,0.89553297,0.27445364,0.095424436,0.000881688,0.0010380746,0.24517047,0.0003641621,0.19405483,0.6236083,0.014902183,0.002840375,0.032340992,0.009763659,0.00772309,0.005419883,0.78312546,0.3488416,0.03938009,0.050809566,0.35486373,0.014412927,0.021121737,0.0024985324,0.48019746,0.039041907,0.0041056904,0.99793303,0.0009493754,0.7045671,0.0027000422,0.009392129,0.07754934,0.68802917,0.010512848,0.5090676,0.3477809,0.016768493,0.19097158
0.4745225,0.027858557,0.0145157715,0.09384283,0.12626797,0.0007039631,0.05478141,0.3676168,0.22844957,0.2693663,0.15203129,0.009654652,0.1690122,0.015223446,0.04883991,0.23098484,0.026543336,0.018065492,0.27309206,0.03430931,0.08360541,0.28273994,0.0515757,0.29234737,0.009604611,0.8077436,0.9503703,0.07978753,0.011140142,0.09968172,0.08027735,0.8061389,0.22779042,0.49041176,0.053091627,0.004138472,0.16703711,0.006199053,0.009350835,0.1478235,0.10671999,0.32871988,0.015547442,0.32471243,0.00025249925,0.031573683,0.023449976,0.051223602,0.0770568,0.018531876,0.14167146,0.94329685,0.02741444,0.006117778,0.0025011054,0.14817262,0.119369276,0.052857395,0.79196775,0.78002447,0.8714439,0.031052476,0.06807271,0.10143311,0.5915044,0.0062866784,0.016580585,0.08724321,0.019185914,0.17390123,0.4614732,0.42502293,0.0011535294,0.17163023,0.7318287,0.010479549,0.43872318,0.0054804804,0.51728517,0.027758988,0.0077186464,0.02832221,0.074249886,0.019799747,0.0636415,0.98748374,0.010055814,0.20163174,0.042672683,0.015292921,0.009503189,0.6750463,0.07662634,0.6792653,0.47439998,0.02965152,0.028166886
0.65888464,0.010231411,0.0011057873,0.0069417567,0.054023143,0.0010767694,0.009310008,0.11192093,0.10396442,0.31103313,0.076361634,0.03651369,0.24894951,0.0060085887,0.033417393,0.12992875,0.0098113185,0.03456693,0.1957099,0.008740041,0.07657939,0.18690264,0.006356007,0.28842878,0.0032855365,0.70407337,0.81534207,0.08205163,0.007779775,0.1134562,0.043420378,0.73590106,0.13518049,0.2729615,0.034242306,0.0022562635,0.10320439,0.010019022,0.0037869827,0.12318793,0.10837883,0.059799656,0.010115685,0.3287925,0.00040833384,0.009679354,0.045901857,0.045329817,0.09608458,0.094041705,0.12364265,0.8785804,0.041635234,0.003392784,0.0022458984,0.18529147,0.11147014,0.02461733,0.84134233,0.84649193,0.35299426,0.009637779,0.024374494,0.05193927,0.5179253,0.009595947,0.07267902,0.14841594,0.006969357,0.25328416,0.4674828,0.13151975,0.0042190226,0.03858316,0.5259773,0.01153863,0.09958958,0.004191226,0.70304936,0.031183667,0.009779261,0.0057152454,0.15229256,0.01090191,0.030242056,0.9898074,0.0037397793,0.1400426,0.038374227,0.009595453,0.0104479855,0.54236245,0.035634406,0.6101454,0.17475834,0.05427623,0.07549298
0.7042269,0.0014861109,0.0005824402,0.00093127263,0.04151622,0.0076707657,0.0018107351,0.13703224,0.045284245,0.16654356,0.23257953,0.12550022,0.10353331,0.0014350394,0.011313615,0.023042068,0.008719871,0.0139812,0.23643175,0.018216303,0.011400903,0.13329056,0.002140236,0.23117977,0.0018510285,0.29055616,0.48269746,0.005726738,0.0045046303,0.030070817,0.08150572,0.1940867,0.05115577,0.26184526,0.050607406,0.0028291685,0.121595204,0.012629978,0.0038674762,0.21055222,0.17662571,0.024889318,0.005750189,0.074244976,0.0016697795,0.018167421,0.262169,0.06553244,0.14829761,0.54349816,0.034725066,0.5557712,0.09680135,0.000934,0.003601426,0.22004682,0.15544532,0.0065716165,0.7044782,0.8856754,0.17709048,0.016772699,0.00555364,0.017252065,0.3496363,0.042178553,0.02583813,0.446902,0.007766718,0.034376193,0.555613,0.013742204,0.008510035,0.01261761,0.4523925,0.0816451,0.12598324,0.014316271,0.4135472,0.013441337,0.003143692,0.0043150177,0.43085027,0.003162747,0.0071458532,0.96222985,0.0004992185,0.6487643,0.03823018,0.010322739,0.024065766,0.68056613,0.019981908,0.15521728,0.102255784,0.031124087,0.16163158
0.5538586,0.009460518,0.0017564353,0.014715113,0.07701898,0.0017547004,0.013265297,0.15998797,0.16359042,0.3052373,0.09105843,0.035726923,0.25984067,0.0084770955,0.04494026,0.17347983,0.017454298,0.037482504,0.19231422,0.012670269,0.08717365,0.17588036,0.009669367,0.27481553,0.005733024,0.71306086,0.8405776,0.082726575,0.01270315,0.12796669,0.056051403,0.739621,0.12976016,0.3512137,0.03480243,0.002959765,0.128454,0.010627618,0.0068469644,0.12871452,0.120428115,0.09273175,0.015195513,0.34951118,0.00048052805,0.01028072,0.053103134,0.07973028,0.11134976,0.06956606,0.1697474,0.8628032,0.0477169,0.0063362787,0.003977091,0.16780841,0.11460214,0.03623981,0.7961556,0.78448975,0.45487222,0.014072398,0.038812235,0.07702348,0.56485146,0.012376777,0.066130735,0.1544189,0.012138259,0.3037385,0.47859836,0.15648335,0.005301978,0.05368909,0.5588939,0.0142995585,0.11747279,0.0045532538,0.64577675,0.047507543,0.013053101,0.00789039,0.14478785,0.018212495,0.06185266,0.9810518,0.005306706,0.16601664,0.059486207,0.017396657,0.017445033,0.5510315,0.042080317,0.62883496,0.26274288,0.06951265,0.07532791
0.526521,0.009920544,0.0024855991,0.019367205,0.10039004,0.0013202319,0.013270366,0.26238114,0.13490108,0.35619503,0.09515696,0.029823964,0.28826898,0.010990825,0.066406414,0.15469532,0.01674409,0.039972067,0.21798988,0.013647262,0.09569111,0.174051,0.017253552,0.2801962,0.008946217,0.73551464,0.8483603,0.05848612,0.0128510455,0.14428915,0.05318428,0.78145176,0.1970631,0.28404215,0.04477656,0.0035589242,0.15416153,0.01484163,0.0076095993,0.19876261,0.11628697,0.12099362,0.016620886,0.29921114,0.0006676806,0.02293144,0.03818393,0.04848356,0.121107236,0.0726555,0.15375017,0.9059991,0.06107696,0.0073159495,0.0032590881,0.1852738,0.13868026,0.043856572,0.8289481,0.84866923,0.43209955,0.01973651,0.057260286,0.07427834,0.6691874,0.009536663,0.071339644,0.15686442,0.0119203795,0.27992722,0.44424015,0.2630378,0.0044811633,0.036435883,0.63720524,0.017065054,0.09729962,0.0043396535,0.6171565,0.0438911,0.008939086,0.0062573007,0.15119678,0.020642012,0.050113916,0.98651344,0.0090673985,0.19145319,0.060067423,0.013173673,0.01682478,0.63365966,0.044798978,0.6234924,0.2019082,0.06321422,0.058043454
0.689396,0.0034105254,0.00028570122,0.0020038674,0.024986494,0.0009138023,0.0038983836,0.07521324,0.07801384,0.3031461,0.057642292,0.043441027,0.21145523,0.003003592,0.018585464,0.076839924,0.005400206,0.029884385,0.2119294,0.005314002,0.05772068,0.12336786,0.002711823,0.21817647,0.0021850036,0.5569339,0.8264137,0.047102127,0.0065507335,0.08717788,0.025271323,0.6534645,0.101383954,0.21807425,0.02774627,0.0010194251,0.108489096,0.007903047,0.0031098418,0.11434404,0.10342397,0.029992703,0.0059316936,0.36353016,0.00047048257,0.0070015537,0.057321887,0.032243818,0.07336534,0.08931487,0.07036443,0.8404901,0.023995074,0.0019862584,0.0012521142,0.18386176,0.08155531,0.013298798,0.85071933,0.77904916,0.24573009,0.0042195674,0.010760542,0.043040562,0.47207624,0.011385901,0.089160964,0.18596186,0.0051612635,0.35867846,0.3963645,0.06675212,0.0042607673,0.017148942,0.5962204,0.011494981,0.067448445,0.00487245,0.7341491,0.022309758,0.005132066,0.0021481775,0.18843563,0.0052546947,0.010956465,0.99233115,0.0015183868,0.08701714,0.021419948,0.0070623537,0.009774535,0.6629545,0.017284174,0.4433528,0.11427797,0.03552736,0.057285823
0.4721628,0.026107289,0.017660497,0.10411352,0.15862855,0.0015025524,0.062672704,0.3673724,0.24932383,0.3060548,0.16243337,0.014709382,0.23122913,0.02646879,0.065860845,0.2626644,0.037410595,0.028027505,0.25984713,0.04291616,0.12941046,0.34542555,0.03132067,0.25349018,0.014423206,0.82220054,0.9361521,0.0782423,0.015799021,0.13115808,0.094289035,0.78024524,0.18681705,0.5029629,0.077281006,0.0050471476,0.15884744,0.011390513,0.008497387,0.15740032,0.1063695,0.30103937,0.021244021,0.2732766,0.0004468274,0.030567944,0.037670963,0.056088503,0.11534383,0.0365138,0.13509142,0.9280068,0.048363462,0.0122052,0.0030251907,0.18065646,0.15589927,0.06486492,0.7375515,0.7574456,0.85731083,0.031297594,0.11638378,0.14106603,0.63283896,0.008467698,0.03422591,0.14388259,0.028031506,0.18796895,0.50044703,0.32663733,0.0029392946,0.13162747,0.7109069,0.011869311,0.34658632,0.008374907,0.60025334,0.055037618,0.013317945,0.025752189,0.14861418,0.025098735,0.06521935,0.9840146,0.017500874,0.19169469,0.053200804,0.01891137,0.015642166,0.68109584,0.10420062,0.6361912,0.45469105,0.049259383,0.07122021
0.5898276,0.013253692,0.004249667,0.021092461,0.1000279,0.00046679907,0.0144254705,0.25701293,0.15406163,0.31550255,0.09057064,0.018595902,0.1935456,0.008690166,0.051757332,0.12630409,0.01240932,0.02546413,0.22389936,0.015756888,0.07769705,0.23586652,0.022336533,0.26215354,0.006231906,0.7902558,0.89720887,0.08427198,0.008161793,0.13819383,0.043193012,0.7878208,0.1621264,0.33788952,0.042597644,0.003139545,0.11755977,0.006935856,0.0049673286,0.13425584,0.08113669,0.14197026,0.011299442,0.27060995,0.00024650345,0.017000802,0.030639688,0.04214107,0.08875146,0.030958287,0.13009907,0.92883235,0.03570875,0.004801942,0.0025484094,0.1829854,0.11923124,0.04360278,0.83487433,0.82411,0.65347576,0.023504216,0.04367346,0.0534172,0.6193034,0.0044063237,0.03695972,0.14088665,0.01201503,0.2193531,0.43310148,0.24471714,0.0019831662,0.06736017,0.65016544,0.011698604,0.14810696,0.0028508718,0.55565935,0.032691345,0.009497639,0.012817601,0.081044264,0.013217528,0.047541298,0.9929074,0.007225762,0.19339858,0.047869127,0.012288215,0.008978862,0.60469,0.035062563,0.665674,0.2675103,0.04517198,0.04133148
0.6943629,0.002381962,0.00011922294,0.0007483292,0.0076195225,0.00063045433,0.0033141735,0.03599249,0.050010536,0.18646798,0.06355384,0.026806615,0.12995768,0.0018467762,0.006144486,0.05001408,0.0030793678,0.011570375,0.12105212,0.004337289,0.04406667,0.058678593,0.001862844,0.13758795,0.00095038366,0.5584905,0.74363583,0.026348636,0.0039090915,0.056301128,0.030584756,0.50533444,0.10070461,0.14924157,0.023186054,0.00018006079,0.05928898,0.0054418785,0.0008778525,0.09260126,0.12055724,0.015162845,0.0022192334,0.21017075,0.00019681384,0.0051790294,0.04015499,0.035545837,0.06312432,0.059314262,0.061555106,0.8658744,0.016280537,0.00065559667,0.0012306853,0.14981098,0.0506224,0.005320784,0.7935225,0.7189465,0.19490622,0.002750808,0.009912711,0.035463147,0.42913976,0.006752623,0.08221891,0.18936361,0.0042664716,0.29461303,0.3338123,0.03215094,0.0046450994,0.017765123,0.577697,0.009998866,0.07783812,0.0075174444,0.8192677,0.013017212,0.0028981308,0.001175971,0.14471899,0.001829413,0.005150172,0.9935773,0.0005143221,0.11788304,0.0144894505,0.0049413443,0.0090080295,0.56106687,0.010055207,0.30810678,0.08220391,0.013345608,0.037345715
0.6963708,0.0036902016,0.0005047775,0.0029733868,0.06690721,0.0040769107,0.004111076,0.09858389,0.053221364,0.3432155,0.08449403,0.064545654,0.18678306,0.0023039368,0.022962602,0.05835421,0.010442878,0.03779941,0.16651152,0.01118566,0.028442904,0.074459136,0.0050221127,0.17382497,0.00331553,0.5192506,0.6017905,0.026871825,0.008035388,0.08587356,0.040252265,0.36898634,0.059538033,0.18210886,0.055088036,0.0020200182,0.13044825,0.02439572,0.004451077,0.17318037,0.15901938,0.029832084,0.0057615465,0.18215881,0.0015528433,0.023129309,0.11247492,0.056989674,0.14854373,0.16574621,0.06739251,0.7757672,0.07698476,0.0034573935,0.0044120443,0.18819287,0.117143765,0.012883593,0.777819,0.726533,0.14590971,0.005176787,0.012605918,0.03199506,0.5125731,0.03101826,0.108001135,0.3836551,0.007862843,0.17962553,0.36431032,0.027355585,0.009473773,0.009343038,0.4720587,0.047896933,0.095933765,0.0152933365,0.57785547,0.029296212,0.0042666397,0.0026708103,0.20440339,0.0038552447,0.015657555,0.9678084,0.0015743723,0.2937458,0.044801284,0.009005812,0.014597496,0.7095934,0.0156111615,0.33537358,0.08209746,0.050381154,0.08272688
0.7794682,0.00014650071,0.00057579513,4.071511e-06,0.37358993,0.0018857609,6.765461e-07,0.017604075,0.0018697592,0.0005645461,0.9861457,0.0051513957,0.0016595338,0.00027906403,0.0013487237,1.8621302e-05,0.00046180544,0.15931907,0.68298304,0.004704749,0.00020980428,0.51192045,0.05322233,0.028558262,4.3367938e-05,0.00735935,0.7588056,0.00012013545,7.839972e-06,0.0035067077,0.0057275174,0.5604058,0.00020718871,0.0132890595,0.0048378897,0.0014540033,0.9223003,0.0010270444,0.0007629803,0.393625,0.0089648375,0.001949042,0.0010726578,0.0022423207,0.0005622223,0.00868967,0.17769858,0.15587047,0.6989862,0.9289394,1.0849309e-05,0.030206459,0.29484832,9.951675e-05,2.6206331e-05,0.015590005,0.70328104,5.0376902e-06,0.9800654,0.8193151,0.009543047,0.2698742,0.0017154979,0.00015304273,0.14446414,0.05003749,0.059666052,0.99686086,0.006742457,0.0012239319,0.24808972,0.065032035,0.0038618096,0.00041668888,0.98883957,0.43294543,0.0315242,0.07895165,0.8968532,0.001424711,0.0010732997,0.0010215242,0.99690586,0.017635837,0.0005296738,0.9485192,5.2856916e-07,0.008921388,0.0032974598,0.0030192824,0.3494483,0.5376277,0.0005010145,0.004669701,0.40630063,0.24601282,0.1695386
0.5527233,0.005558922,0.00010822734,0.0032269477,0.018320885,0.0022678045,0.00530438,0.035762496,0.11621543,0.14666875,0.140259,0.029595152,0.34132677,0.0037818698,0.021099823,0.12910256,0.009123086,0.040981784,0.13764131,0.0070251813,0.06281386,0.070928,0.0019369869,0.21935566,0.0021940896,0.6181312,0.6789323,0.041632622,0.0045192647,0.045480628,0.055782575,0.64714926,0.11402278,0.19957933,0.034439888,0.00069363316,0.12592122,0.0070019583,0.002754895,0.11135428,0.1249409,0.030060472,0.009333668,0.28515694,0.0007849999,0.004192934,0.04903404,0.0777915,0.075868644,0.14651656,0.1645519,0.7415379,0.046237282,0.002107666,0.0021576015,0.1223366,0.117285185,0.009037174,0.84006697,0.88333786,0.2272204,0.006549002,0.010629403,0.058895256,0.65074,0.01987061,0.04901168,0.1552104,0.0051571247,0.20049837,0.60601836,0.08794251,0.0036138732,0.029210754,0.5686901,0.018868005,0.06801956,0.0053844783,0.71591085,0.0222033,0.004331235,0.0017784636,0.1940756,0.012594214,0.02133815,0.9756191,0.00078108173,0.12560417,0.035763,0.011067462,0.012086633,0.5686348,0.03041392,0.52548957,0.10632693,0.018758604,0.05914748
